BrandID,BrandGUID,BrandDesc,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,MBrandID,DeptID
226,62D9792D-F261-4077-9848-CE2F73FBDB5B,BILL AMBERG,NULL,NULL,NULL,NULL,10617,17
227,9BD5DC61-0C49-4590-BC7E-A9B326270113,BILL AMBERG,NULL,NULL,NULL,NULL,10687,18
228,C5603139-FA43-40D8-BFA6-9123DCA71CD9,BILL AMBERG,NULL,NULL,NULL,NULL,12751,32
229,F57A6403-895F-4892-9034-E5FB6B233357,BILL AMBERG,NULL,NULL,NULL,NULL,12820,17
230,43966993-D70C-4460-94E9-0001B13AE66E,BILLIONAIRE BOYS CLUB,NULL,NULL,NULL,NULL,10780,18
231,5DDED025-C8B7-412C-BBC2-80F184C43615,BING BANG,NULL,NULL,NULL,NULL,12770,28
232,B2A0762D-743E-4B70-9C7B-C6A7DEDB1C6D,BIO ELEMENTS,NULL,NULL,NULL,NULL,11892,40
233,32921202-DDB4-4BD0-9F8E-C5D43ADEE367,BIONDI,NULL,NULL,NULL,NULL,12980,34
234,A3623E63-08E6-4A4B-A295-216CAEEB2671,BIOTHERM,NULL,NULL,NULL,NULL,12487,39
235,7CCAAB53-054F-499F-98BF-50BE3308BD98,BIRKENSTOCK,NULL,NULL,NULL,NULL,11639,42
236,BA405DDC-3D2A-45A9-96FB-206E8CF57772,BIRKENSTOCK,NULL,NULL,NULL,NULL,12421,41
237,AE082C10-BE1F-4E9E-A7DA-323D529BD6E1,BLINDE,NULL,NULL,NULL,NULL,12694,38
238,6B7E9589-AA4E-4BC3-8695-FD953969A559,BLISS,NULL,NULL,NULL,NULL,11858,39
239,7E79E0F3-8171-4B61-A34B-0E6A765A75A2,BLISS SPA,NULL,NULL,NULL,NULL,11950,40
240,C63F08D0-BBA9-4326-9C55-C785595123A7,BLISS TREATMENTS,NULL,NULL,NULL,NULL,12484,39
241,D1516DD9-D9D5-4984-80CE-E860415EF6E6,BLOOM,NULL,NULL,NULL,NULL,11874,40
242,4EDBBA19-5BF8-4CD8-8C6A-C44BE7C4B237,B-LOW THE BELT,NULL,NULL,NULL,NULL,10905,23
243,0332ADD8-3419-4805-8AEA-2549FA77F4E5,BLUE ANGELS,NULL,NULL,NULL,NULL,12098,9
244,5BE35977-53C7-42FF-B643-3FAFA921D6E1,BLUE BLOOD,NULL,NULL,NULL,NULL,11993,18
245,FB87B5E5-AA24-43A4-B1CB-D7CE11CCB16F,BLUE BLOOD,NULL,NULL,NULL,NULL,12645,12
246,E3B0C385-B425-40F9-B860-71B859F118D8,BLUE CULT,NULL,NULL,NULL,NULL,10338,9
247,39ACD599-CA9C-4D36-9F72-090FA9E7A614,BOBBY DAZZLER,NULL,NULL,NULL,NULL,12129,41
248,D0EB36FA-6A24-447B-A3F2-597BD3983A83,BODAS,NULL,NULL,NULL,NULL,11516,36
249,EBA94CD4-3E5D-47DE-B2AC-2FF7448C07AB,BODAS,NULL,NULL,NULL,NULL,12114,37
250,A7B96FC8-B642-4A64-854C-79B67992D5F8,BOGETTA VENETA,NULL,NULL,NULL,NULL,10644,17
251,4F854E96-DA95-4EAA-A28C-50505BE13BA8,BOLANGARO TREVOR,NULL,NULL,NULL,NULL,13019,12
252,8A9274DC-1DDE-40ED-88AF-4A44F416249C,BOND NO 9,NULL,NULL,NULL,NULL,12172,39
253,CE86ADE1-352D-46E0-835D-D85844269B52,BOOKS,NULL,NULL,NULL,NULL,10040,43
254,E6EE190A-0597-461E-AB0F-F767A1C4D2B7,BORGHESE,NULL,NULL,NULL,NULL,11972,39
255,484D8D75-B735-4130-84B6-83B9CAA851D0,BOSS HUGO BOSS,NULL,NULL,NULL,NULL,10522,14
256,9CCD068B-2A97-4C35-9690-6A6B1D51178F,BOSS HUGO BOSS,NULL,NULL,NULL,NULL,10552,15
257,D6CBD24E-471D-4686-AD7E-B9B9716D739D,BOSS HUGO BOSS,NULL,NULL,NULL,NULL,10621,17
258,77A14B19-410B-41F3-B7DC-D08BEEF4CA09,BOSS HUGO BOSS,NULL,NULL,NULL,NULL,10663,13
259,C952B6A6-A564-47A8-B7E7-D0EA1D5599B5,BOSS ORANGE,NULL,NULL,NULL,NULL,12606,46
260,D9660727-E6D3-4E2F-B07B-174AE04376DB,BOSS ORANGE,NULL,NULL,NULL,NULL,12795,17
261,B10C8869-5F42-476D-B315-D79D9A1BE074,BOSS SELECTION,NULL,NULL,NULL,NULL,12884,13
262,D80A5B9D-CC03-4DC5-90BB-E9A116751A0A,BOSS SELECTION,NULL,NULL,NULL,NULL,12885,14
263,28F12CB7-1F1B-4C79-BD6A-D2FEC84E1022,BOSS SELECTION,NULL,NULL,NULL,NULL,12886,15
264,897C730A-743C-4FEA-BA92-022EA490D774,BOTKIER,NULL,NULL,NULL,NULL,12141,32
265,8AB72C14-20D5-454D-B2A6-28A1E2043F86,BOTTEGA VENETA,NULL,NULL,NULL,NULL,11181,31
266,AB910D54-6F94-40CD-AB5D-34C87DA264A9,BOTTEGA VENETA,NULL,NULL,NULL,NULL,11615,41
267,DADD1E84-6F76-4382-A0BA-E8997F139F3F,BOTTEGA VENETA,NULL,NULL,NULL,NULL,11757,38
268,7263B5F8-8BE7-45ED-ACB3-6CF73B38480C,BOTTEGA VENETA,NULL,NULL,NULL,NULL,13158,20
269,FA6C5D6F-7051-4770-A2FD-1931C6CBD006,BOTTEGA VENETA,NULL,NULL,NULL,NULL,13182,2
270,6BAB850B-6FF3-4750-A43E-BDA611068AEC,BOTTEGA VENETA,NULL,NULL,NULL,NULL,13241,31
271,70D4BD3A-7C4C-4BB5-8D10-05BF61F3BB2F,BOTTEGA VENETA,NULL,NULL,NULL,NULL,13242,41
272,160E1249-E7FB-4DFD-902A-99DAA54724D2,BOZZI JEWELLERY,NULL,NULL,NULL,NULL,13273,17
273,E102322B-B84B-46D8-97A7-C5091DEC9745,BRACHER EMDEN,NULL,NULL,NULL,NULL,10716,18
274,CE78D050-C681-49A9-ACDA-BF14A937F10F,BRACHER EMDEN,NULL,NULL,NULL,NULL,11013,26
275,A626CB18-CB6D-4B6A-ADE4-F91FFDAB341A,BRACHER EMDEN,NULL,NULL,NULL,NULL,12792,32
276,BEEF4129-1D94-4E36-A5A6-AC990CEAB90F,BRACHER EMDEN,NULL,NULL,NULL,NULL,13043,28
277,DB8A1ADF-8AC7-4A62-9291-0C1734A64C96,BRACHER EMDEN,NULL,NULL,NULL,NULL,13200,23
278,858A90E9-BE83-4C7E-9F94-CB5B3701FA03,BRAND PROGRESSION,NULL,NULL,NULL,NULL,12414,18
279,4B945017-D4CC-47AD-8BA4-A74C4952BD58,BRAZA,NULL,NULL,NULL,NULL,11513,36
280,D71E9C92-42B0-4C44-BD3D-364948551EBB,BREAKTHROUGH TARGETS,NULL,NULL,NULL,NULL,10244,9
281,1D419E57-A34A-4A4E-85AF-F097EFF9EEEB,BRIAN ATWOOD,NULL,NULL,NULL,NULL,13226,41
282,27539A22-B4BB-4B5E-AD19-A442FE781D34,BROGEN TRACK,NULL,NULL,NULL,NULL,10449,12
283,69495F0E-CA0F-4739-87E3-796A2FE3A760,BRONTI BAY,NULL,NULL,NULL,NULL,10973,26
284,A8AEE893-41B1-4D9D-90AA-1FD0AAA1D691,BROOKLYNHANDKNIT,NULL,NULL,NULL,NULL,10930,24
285,A86CD2A0-7D0C-4F68-A7F1-08FAD847E786,BROOKLYNHANDKNIT,NULL,NULL,NULL,NULL,11042,27
286,3639E11C-33FF-40D3-9A8D-0ED277C4380F,BSA,NULL,NULL,NULL,NULL,12617,18
287,625AAE9A-E0AB-40F3-AC1E-3A6C346AF79C,BSA,NULL,NULL,NULL,NULL,13244,12
288,016C7443-C882-41B4-B8F9-F168AB238810,B-SIDE BY WALE ADEYEMI,NULL,NULL,NULL,NULL,12084,18
289,6E11BDD2-77F8-4631-A991-72379064189D,BUCKLER,NULL,NULL,NULL,NULL,10413,12
290,C96A82DC-4D3C-4B96-BD92-179AE6EDF72A,BUDDHIST PUNK,NULL,NULL,NULL,NULL,10406,12
291,D2EB1D72-9253-4369-AC87-10C0472B9052,BUDDHIST PUNK,NULL,NULL,NULL,NULL,10730,18
292,D502ABC5-1FB2-4F1D-A81D-790BABB3F7F4,BUDDHIST PUNK,NULL,NULL,NULL,NULL,12150,9
293,B38792B3-A039-4A9B-BA52-81F8E944953E,BULGA,NULL,NULL,NULL,NULL,12717,32
294,79131673-318F-4F7C-92B0-F6A58EE18A22,BURBERRY,NULL,NULL,NULL,NULL,10198,8
295,6E405B71-A99C-4B4B-98BE-8F9870EEC998,BURBERRY,NULL,NULL,NULL,NULL,10482,13
296,F25CBF98-8937-4688-9FB6-04FBCD96EBC0,BURBERRY,NULL,NULL,NULL,NULL,10531,14
297,F025414B-F538-41BD-8875-BB8D6D70373D,BURBERRY,NULL,NULL,NULL,NULL,10564,15
298,732758CF-D9A0-4E0F-9E2E-591E959F7E8E,BURBERRY,NULL,NULL,NULL,NULL,10602,16
299,D5474B6B-5A5D-43A4-9484-BACDBF3815B2,BURBERRY,NULL,NULL,NULL,NULL,10634,17
300,F4759026-E26B-4593-8CCD-0DF47DBD1E60,BURBERRY,NULL,NULL,NULL,NULL,10789,19
301,D3264AB0-E765-4472-8558-E38868D18F01,BURBERRY,NULL,NULL,NULL,NULL,10884,23
302,3F7D14F5-D971-499D-A18F-69A063FEECE0,BURBERRY,NULL,NULL,NULL,NULL,10935,24
303,7B4A08F8-CB7B-4C61-B6F3-9C69ADA4E0A4,BURBERRY,NULL,NULL,NULL,NULL,10997,26
304,16885205-1850-4998-93BB-5A12E342C9C2,BURBERRY,NULL,NULL,NULL,NULL,11045,27
305,DD07DD32-40F7-427B-BC45-383461921304,BURBERRY,NULL,NULL,NULL,NULL,11085,28
306,6BE22ACA-6937-4C1C-9508-758C82E2D9EA,BURBERRY,NULL,NULL,NULL,NULL,11177,31
307,7EC36CC6-329D-4E48-A301-86338E2AE92E,BURBERRY,NULL,NULL,NULL,NULL,11205,32
308,1DEC0A3B-7A4B-4561-A0E6-72CFAD1EB552,BURBERRY,NULL,NULL,NULL,NULL,11427,34
309,06814D93-8E11-4807-8C9C-57BFC01597C6,BURBERRY,NULL,NULL,NULL,NULL,11465,35
310,F3867E73-BE8E-43AD-9757-2E5AB16C9EB5,BURBERRY,NULL,NULL,NULL,NULL,11502,36
311,0259F136-690C-4620-BFE9-CF3C7B18D55D,BURBERRY,NULL,NULL,NULL,NULL,11543,37
312,F379E2B7-3396-4A8B-AC66-1C29BBAC1E40,BURBERRY,NULL,NULL,NULL,NULL,11597,41
313,B97933EA-861F-4874-8D7E-AE8D4E323E2B,BURBERRY,NULL,NULL,NULL,NULL,11748,38
314,B6D75615-B3EB-4383-8B55-435795588431,BURBERRY,NULL,NULL,NULL,NULL,12612,46
315,74035214-A95A-403F-B63C-CE17CB57A9ED,BURBERRY LONDON,NULL,NULL,NULL,NULL,10386,12
316,FA909D10-8136-41B3-853D-D4AC41297A5E,BURBERRY PRORSUM,NULL,NULL,NULL,NULL,10096,2
317,10A3F82E-B93B-454A-8EE2-6DA476A3FCFE,BURBERRY PRORSUM,NULL,NULL,NULL,NULL,12137,31
318,9DFFAFB0-224B-479A-A4C4-95D204B94DB8,Burberry Prorsum,NULL,NULL,NULL,NULL,13215,41
319,B2B95A05-7F17-42D4-B2C5-751DCF2C0158,BURBERRY SOCKS,NULL,NULL,NULL,NULL,10601,16
320,1E3FBA5E-B0BC-4744-80B3-F393EB5E5052,BURLINGTON,NULL,NULL,NULL,NULL,11452,35
321,F13ED368-F77C-4FE7-8ED4-726B6062B8CD,BURN,NULL,NULL,NULL,NULL,11945,40
322,EA34737F-B5F5-4DB5-A8D8-DD1D86988F09,BURN N VIOLET,NULL,NULL,NULL,NULL,10437,12
323,301A9026-3AD4-4965-BF8E-7240D50FDBEB,BURN N VIOLET,NULL,NULL,NULL,NULL,12076,18
324,1B74FB2F-A24F-4BF3-8C75-F00A9C105138,BURNT N VIOLET,NULL,NULL,NULL,NULL,10652,17
325,CE349D73-AFEB-4197-8683-1DF26A48DA08,BURTS BEES,NULL,NULL,NULL,NULL,11939,40
326,8753F458-C4E1-480A-8E29-146F948800A3,BUZZ,NULL,NULL,NULL,NULL,10898,23
327,1183C782-F675-4493-8EB2-DDD0672ABA3A,BVLGARI,NULL,NULL,NULL,NULL,12051,38
328,D9775DE8-9D22-4416-A7C7-B8B9D4C0AAA1,BY LEON,NULL,NULL,NULL,NULL,11061,27
329,678380C4-553B-45A0-A4FF-1212F5309410,C & C,NULL,NULL,NULL,NULL,10771,18
330,73CAAABC-13CE-4452-A301-FFBB626A5711,C & C CALIFORNIA,NULL,NULL,NULL,NULL,10321,9
331,7DE3F07C-FFFD-4B54-92F8-2266D05DC65D,C DINNIGAN,NULL,NULL,NULL,NULL,10118,3
332,49B502B1-A983-42E6-964A-9FB51D1CA0B0,C RONSON,NULL,NULL,NULL,NULL,10322,9
333,CECBE19A-73E4-4254-803C-184CC3173387,C TARANTOLA,NULL,NULL,NULL,NULL,12090,9
334,B9D74921-DCAD-42E0-B992-FD7175B6A858,CA¢MERE,NULL,NULL,NULL,NULL,12519,9
335,6B710C9E-F7DD-40FF-9B82-353D66730399,CACHAREL,NULL,NULL,NULL,NULL,10168,7
336,46377CF2-BBD0-41BF-8C14-1AB613A2BC6D,CACHAREL,NULL,NULL,NULL,NULL,11208,32
337,D64FCC47-B03B-431E-8DA5-46A4F01898A6,CACHAREL,NULL,NULL,NULL,NULL,11428,34
338,2912BB83-0754-4B31-957F-C0177643D429,CALLEEN CORDERO,NULL,NULL,NULL,NULL,10897,23
339,6C863921-6C5D-4C91-8018-7A5588D3D020,CALVIN KLEIN,NULL,NULL,NULL,NULL,10588,16
340,AE8CD348-EC2B-46B8-A717-242EEE22F5B2,CALVIN KLEIN,NULL,NULL,NULL,NULL,10869,23
341,C9EA7ACD-FEB5-480C-94E3-852C6E9E719C,CALVIN KLEIN,NULL,NULL,NULL,NULL,10976,26
342,A573CCCE-91D6-43F7-ABB2-005B0A01F615,CALVIN KLEIN,NULL,NULL,NULL,NULL,11405,34
343,ACCB4A31-594F-4B2B-9CE6-C65C443A25C0,CALVIN KLEIN,NULL,NULL,NULL,NULL,11483,36
344,0C6A1AF4-80E3-4830-ADC9-45854F4704DE,CALVIN KLEIN,NULL,NULL,NULL,NULL,11536,37
345,58D694EE-DF34-40A5-AF05-EF9E57ACE36C,CALVIN KLEIN,NULL,NULL,NULL,NULL,11718,38
346,C7083FDE-AEB5-43A3-87CE-E9B3E45A7384,CALVIN KLEIN,NULL,NULL,NULL,NULL,11775,39
347,F2619077-AA36-4617-9383-3D38E6C174E0,CALVIN KLEIN,NULL,NULL,NULL,NULL,12522,13
348,6E592CBD-7C7C-4A1B-924D-87458E043E48,CALVIN KLEIN,NULL,NULL,NULL,NULL,12555,15
349,BAB77B08-B8C6-4B98-BE93-6D1A36CD2A82,CALVIN KLEIN,NULL,NULL,NULL,NULL,12556,14
350,D4ECB63B-FC53-45A6-9F10-968D0C926BB2,CALVIN KLEIN AIRLOCK,NULL,NULL,NULL,NULL,11761,38
351,73AD64B3-76A7-4FF1-9B9C-DFE5664DE55B,CALVIN KLEIN BODY,NULL,NULL,NULL,NULL,12379,35
352,00CAA6E3-CBF6-414D-8292-25EDD7F65845,CALVIN KLEIN COLL,NULL,NULL,NULL,NULL,12378,35
353,87E07ADB-1E2F-4663-AB0E-ABB4C9A4249B,CALVIN KLEIN COLLECTION,NULL,NULL,NULL,NULL,11420,34
354,A96FDB24-58DD-43FC-8B60-EDAC70B17C09,CALVIN KLEIN HOSRY,NULL,NULL,NULL,NULL,12377,35
355,CE4CB7DA-D2C7-4C11-96FE-F419F57818F6,CALVIN KLEIN NIGHTWEAR,NULL,NULL,NULL,NULL,12918,16
356,2332D222-7580-4EBE-A99C-0C584E079194,CALVIN KLEIN SLEEPWEAR,NULL,NULL,NULL,NULL,13000,36
357,5364EF90-A558-4016-B0B6-05E113355A3D,CALVIN KLEIN SOCKS,NULL,NULL,NULL,NULL,11460,35
358,55E1C254-922B-414B-ACB6-D47E88D54AE6,CALVIN KLEIN UW,NULL,NULL,NULL,NULL,10605,16
359,37290E66-5605-4C18-A731-25A56B0D17D1,CAMERON,NULL,NULL,NULL,NULL,10448,12
360,2A6D75A0-415C-4A0C-9195-B54A40CD7766,CAMICERIA PEROSINO,NULL,NULL,NULL,NULL,10849,22
361,19892FF6-3CA3-4510-92C7-A65FDB850505,CAMILLA,NULL,NULL,NULL,NULL,13041,34
362,CC3D03CD-B2BF-4AB9-A956-236151837AAA,CAMP BEVERLEY HILLS,NULL,NULL,NULL,NULL,12100,9
363,67528E88-6BD6-4B35-A31D-00123691C70B,CANALI,NULL,NULL,NULL,NULL,10507,13
364,7C258D39-DFAB-48A6-BA58-542EED7CAE58,CANALI,NULL,NULL,NULL,NULL,10541,14
365,A1A23044-D873-491E-923F-26198CF220DD,CANALI,NULL,NULL,NULL,NULL,10579,15
366,02812A66-7862-4331-84F3-E6D19A8337F6,CANALI SHIRTS,NULL,NULL,NULL,NULL,10508,13
367,B4C5E7B3-E10F-46A8-84AA-367F4A296210,CANALI TIES,NULL,NULL,NULL,NULL,10509,13
368,4A0380AC-FD2B-4CE2-A387-1B2D5F042198,CANT SKATE,NULL,NULL,NULL,NULL,10404,12
369,8301BF5A-D092-4E97-913D-03464235FF4B,CARLOS FALCHI,NULL,NULL,NULL,NULL,11182,31
370,C86C2BBB-ED7F-48AB-A5EE-5DFDD87BDFFD,CARLOS MIELE,NULL,NULL,NULL,NULL,10092,2
371,ED80A4A6-9B2C-458B-A226-D860FD932246,CAROLINA,NULL,NULL,NULL,NULL,12041,23
372,A1A5E74E-DEB1-413D-A172-7EC6503BA751,CAROLINE EVANS,NULL,NULL,NULL,NULL,10135,3
373,16898A0C-B4FB-44B4-967E-87D51E774E9A,CAROLINE RENNEQUIN,NULL,NULL,NULL,NULL,11011,26
374,D6F22DD2-0940-4768-BAE9-8A1EDE326153,CAROLINE RENNEQUIN,NULL,NULL,NULL,NULL,11116,28
375,F6B28955-970F-419B-AAFE-D6756CA0FE28,CARPE DENIM,NULL,NULL,NULL,NULL,10431,12
376,4E759423-B4C8-4E2C-BBBB-4F9C1D31A0AA,CARPE DIEM CONTINUES,NULL,NULL,NULL,NULL,10837,20
377,670E326B-7812-484B-992F-EC2B5BA1A43E,CARTIER,NULL,NULL,NULL,NULL,11813,39
378,E2126F9D-0D67-4D25-83BC-5CFD3F0D956E,CASH CA,NULL,NULL,NULL,NULL,12755,37
379,283D868A-1A34-4822-B2C7-44E7881E8755,CASH CA,NULL,NULL,NULL,NULL,12835,37
380,14ACAE1B-1AC9-48E0-B90B-69220ED14EAA,CASH CA,NULL,NULL,NULL,NULL,12999,36
381,07043BCA-4CC7-474A-99AB-0E66FB841AC5,CASHCA,NULL,NULL,NULL,NULL,11071,27
382,E6AA515C-4831-4A42-B2E1-B8B5A7ECC9B6,CASHCA,NULL,NULL,NULL,NULL,12072,17
383,1C67029C-5CE5-4049-AECE-96C6AA2D274A,CASHCA,NULL,NULL,NULL,NULL,12944,8
384,D65741C2-BF51-45F2-9527-D592A9FC9966,CASHMERE STUDIO,NULL,NULL,NULL,NULL,10911,24
385,C3136ECE-1F8A-44EA-8F7D-21F6DCE16017,CASHMERE STUDIO,NULL,NULL,NULL,NULL,10948,25
386,BC48CF91-5224-46AF-AD68-4DEAAA47D603,CASHMERE STUDIO,NULL,NULL,NULL,NULL,11017,27
387,6E911788-44DD-4113-BD05-6C0E474B1DFC,CASSETTE,NULL,NULL,NULL,NULL,13220,9
388,BD0D2B19-4A86-46D0-B8C5-4EB6328698F4,CASUAL FOOTWEAR DUMP,NULL,NULL,NULL,NULL,90204,42
389,5EBC0AF6-4761-4979-B629-17547A51EC52,CASUALWEAR ACCESSORIES,NULL,NULL,NULL,NULL,90285,46
390,AA7B4EC1-92BF-4DAD-AF81-F5ACE253B427,CAVALLI,NULL,NULL,NULL,NULL,12747,28
391,B1EBA2B2-FF5C-43E2-A29D-1AFEA0BDA94F,CAVALLI ACCESSORIES,NULL,NULL,NULL,NULL,13272,17
392,F8B11A1D-1574-47EE-BC68-B420D3FD6F18,CAVALLI BELTS,NULL,NULL,NULL,NULL,13202,45
393,6094F3BC-DD48-4900-8703-81086EE11FB9,CAVALLI CLASS,NULL,NULL,NULL,NULL,12614,12
394,2AAF60A9-DAC7-46BE-89C2-0C60C1EC3A46,CDESIGN,NULL,NULL,NULL,NULL,11423,34
395,9B7E15BC-D66B-4052-BD2F-22B06F8EB03B,CECILE BOCCARA,NULL,NULL,NULL,NULL,11118,28
396,15FBCD7C-8001-4949-855C-F2D448C39DE6,CELINE,NULL,NULL,NULL,NULL,10078,2
397,F140D6CF-30B9-40E2-A0E2-0DA1836FFB82,CELINE,NULL,NULL,NULL,NULL,10561,15
398,4E345A90-5E76-4608-9C33-834553F54BB6,CELINE,NULL,NULL,NULL,NULL,11419,34
399,8066B9ED-D033-48E7-9565-EC0BBCC2CBF0,CELINE,NULL,NULL,NULL,NULL,11742,38
400,6CCC8E51-1320-4F35-9A28-E82C323218C5,CELINE,NULL,NULL,NULL,NULL,12984,31
401,3C5636B0-B660-43EE-85DB-DC7B63BE7583,CELLEX C,NULL,NULL,NULL,NULL,11978,39
402,037EA5A7-04B4-451D-9316-E5ED69C8AC65,CELLEX C,NULL,NULL,NULL,NULL,12425,40
403,29694E0B-11AF-4385-8765-3B21AB8216FE,CERRUTI 1881,NULL,NULL,NULL,NULL,10475,13
404,970107C3-2618-458B-8F56-6EB3305C424C,CERRUTI 1881,NULL,NULL,NULL,NULL,10520,14
405,BC7A9D7C-5C84-40B2-96E4-71331995677F,CERRUTI 1881,NULL,NULL,NULL,NULL,10549,15
406,B243AE20-EBAB-407A-A5F8-1D0B70395F0A,CERRUTI SHIRTS,NULL,NULL,NULL,NULL,10494,13
407,C7106366-9CA6-448B-B1E2-5C274C3EE429,CERRUTI TIES,NULL,NULL,NULL,NULL,10495,13
408,8E795E8F-DED2-41E4-8ACD-CF2EE86F72CA,CESARE FABBRI,NULL,NULL,NULL,NULL,10074,2
409,9D2D96A2-9967-4FE7-9504-795D1D62C49E,CEST ALA BANK,NULL,NULL,NULL,NULL,10944,24
410,82EAD2B6-C103-43F1-B39B-987E89FBAD47,CHAN LUU,NULL,NULL,NULL,NULL,12166,27
411,90A488BA-E5E4-453F-B85A-4330511AF70D,CHANEL,NULL,NULL,NULL,NULL,11747,38
412,BD0FB03A-369E-41DD-B599-18C3499085AE,CHANEL,NULL,NULL,NULL,NULL,11971,39
413,11A957F1-A077-4B65-907A-AB4E537CCC66,CHANTAL THOMAS,NULL,NULL,NULL,NULL,11494,36
414,11DB21A8-F883-4C37-9363-FCA0E407A7B8,CHARLIE BREAR,NULL,NULL,NULL,NULL,11471,35
415,AD29C8E4-8EF7-460D-B8C2-9539AACC4145,CHATAV ECTABIT,NULL,NULL,NULL,NULL,23827,18
416,399DE069-0F1A-4522-AB4E-84793B0E7A05,CHEAP AND CHIC,NULL,NULL,NULL,NULL,10185,8
417,D9F73F84-DFA6-4D0B-91D0-8178CF41232E,CHESTER,NULL,NULL,NULL,NULL,11068,27
418,20B4628D-9173-46FD-91CD-73C96C378610,CHEY INT (LONDON),NULL,NULL,NULL,NULL,12849,22
419,FB2B7C8A-A92F-481E-8F1C-FFFF029548C1,CHINE,NULL,NULL,NULL,NULL,10205,8
420,9CEE72E2-F2F5-429E-9076-ECFEBC50E193,CHIP & PEPPER,NULL,NULL,NULL,NULL,10323,9
421,4B47D1AA-5F6A-4305-8E28-4B5FF5FFF85C,CHIP & PEPPER,NULL,NULL,NULL,NULL,10457,12
422,CAC85800-AF09-4677-AB89-DD4B7374578E,CHIP & PEPPER,NULL,NULL,NULL,NULL,10755,18
423,95ABC91B-85AF-4B90-8F17-504E194C1325,CHLOE,NULL,NULL,NULL,NULL,10061,2
424,78E6CA2C-05D5-40B2-B309-21A9C4AC9A19,CHLOE,NULL,NULL,NULL,NULL,10110,3
425,1F81EE50-C83B-425F-8292-326D97F10AAB,CHLOE,NULL,NULL,NULL,NULL,10866,23
426,8FF8AE91-6598-4881-A612-E55305D306A1,CHLOE,NULL,NULL,NULL,NULL,11074,28
427,04DC3CE2-7C1A-4421-9D67-A3E7B6D461C4,CHLOE,NULL,NULL,NULL,NULL,11161,31
428,39B3F3E4-EB11-4A61-A796-B66AFA76A2A2,CHLOE,NULL,NULL,NULL,NULL,11565,41
429,AE606C73-7266-446F-A670-1508E0AC713A,CHLOE,NULL,NULL,NULL,NULL,11752,38
430,0135169A-4E17-4A87-8C17-13843BB71F7D,CHLOE SHOES,NULL,NULL,NULL,NULL,11611,41
431,9815FD67-783F-4631-9191-742AF774FD83,CHLOE SWIMWEAR,NULL,NULL,NULL,NULL,10091,2
432,36C092F1-F4EF-4BBC-ADF3-AEB37B60D55F,CHLOE SWIMWEAR,NULL,NULL,NULL,NULL,11432,34
433,1D07F96B-52DF-45DC-8A0A-794780F46048,CHOOSI,NULL,NULL,NULL,NULL,10331,9
434,47872744-34FF-4F71-A6DF-430EDBA3FC94,CHOOSI,NULL,NULL,NULL,NULL,11221,32
435,906C2CF8-8A41-4DC7-B0F9-0F6C49C75AFF,CHRISTIAN DIOR,NULL,NULL,NULL,NULL,10093,2
436,FC9E8786-4884-464B-B05E-AF19883C29D4,CHRISTIAN DIOR,NULL,NULL,NULL,NULL,11105,28
437,4D85ECC9-C24E-46D0-AD20-0D902A216984,CHRISTIAN DIOR,NULL,NULL,NULL,NULL,11436,34
438,266861D9-1D49-4936-8ABE-C8ACD73CDFFC,CHRISTIAN DIOR,NULL,NULL,NULL,NULL,11470,35
439,58C3850D-80B4-4180-BC4D-77A60E46C196,CHRISTIAN DIOR,NULL,NULL,NULL,NULL,11512,36
440,6E45C74D-58DB-4C31-A2FE-8A505EA8A8D7,CHRISTIAN DIOR,NULL,NULL,NULL,NULL,11613,41
441,47BC6356-9030-413F-8818-CFBDD8D371AA,CHRISTIAN DIOR,NULL,NULL,NULL,NULL,11840,39
442,03A6BB82-8AAD-46AF-8144-6A8F0ECC647B,CHRISTIAN DIOR,NULL,NULL,NULL,NULL,12541,23
443,33D1338D-A0EA-43C9-90A4-27F31A9BFF95,CHRISTIAN DIOR,NULL,NULL,NULL,NULL,12543,25
444,DAFEF7CD-B869-4D47-84E4-1DC9BACE712C,CHRISTIAN DIOR,NULL,NULL,NULL,NULL,12785,37
445,64F9ACB7-BA36-4662-9BC8-2A7A76E6E005,CHRISTIAN EVANS,NULL,NULL,NULL,NULL,10746,18
446,05633413-99DF-4046-873A-E20C4929D8A1,CHRISTIAN LACROIX,NULL,NULL,NULL,NULL,10578,15
447,5046CF2A-4351-4946-A50C-80AA673763D8,CHRISTIAN LOUBOUTIN,NULL,NULL,NULL,NULL,11587,41
448,AD15FFEE-F62D-4BDF-B6E2-70A6C5F6A3FE,CHRISTINA DARRAS,NULL,NULL,NULL,NULL,11131,28
449,FDFC1060-ADDB-4BEF-96DC-F0CB36346C7B,CHRISTMAS,NULL,NULL,NULL,NULL,10032,43
450,A5BF0988-A2A5-4469-9A23-98DF080C1D06,CHRISTMAS HAMPERS DELIVERY,NULL,NULL,NULL,NULL,12828,43
451,1CA40F7F-6C6C-4A5F-AA5D-D9909A940D1C,CHUNK,NULL,NULL,NULL,NULL,10399,12
452,A10A7726-BAA8-498F-9445-35914C8C36BF,CITIZENS OF HUMANITY,NULL,NULL,NULL,NULL,10311,9
453,BE058C57-A21F-41B4-A16A-43702EFE5AEB,CITIZENS OF HUMANITY,NULL,NULL,NULL,NULL,13246,12
